z,y,x,s,t
4.5,115.0,647.5,63.43500610861482,178
2.5,267.5,673.0,70.03570517957252,178
3.5,238.5,774.0,71.40728254176881,178
15.5,40.0,1045.5,76.5963445602987,178
3.0,167.5,609.0,82.41965784932621,179
2.5,202.0,610.5,82.41965784932621,179
1.5,291.5,688.0,27.676705006196094,179
3.5,262.0,788.5,61.61168720299745,179
14.5,66.0,1045.0,80.75890043827987,179
2.0,146.5,619.0,83.48652585896721,180
2.5,178.5,621.5,83.48652585896721,180
2.0,121.0,661.0,29.715315916207253,180
16.0,63.5,1037.5,87.96590248499699,180
15.5,29.5,1043.5,87.96590248499699,180
2.5,112.0,601.5,40.422765862815474,181
3.0,164.0,636.5,77.30459236035075,181
2.5,121.5,671.0,36.124783736376884,181
15.5,59.0,1032.5,81.2896057316063,181
15.0,35.5,1038.5,81.2896057316063,181
16.0,61.0,1029.0,82.06095295571457,182
15.5,33.0,1033.0,82.06095295571457,182
15.5,50.0,1027.5,76.28237017817419,183
16.0,47.5,1024.5,86.4291617453276,184
2.5,285.5,2.0,160.50545162080945,185
2.5,477.0,2.0,29.816103031751148,185
4.0,50.0,2.5,33.075670817082454,185
3.0,163.0,2.5,160.50545162080945,185
2.5,206.5,2.5,160.50545162080945,185
2.5,371.0,2.5,64.82283548256741,185
2.5,400.5,2.5,64.82283548256741,185
2.5,437.0,2.5,44.04543109109048,185
27.5,462.5,2.5,30.24896692450835,185
3.0,3.5,3.0,25.41653005427767,185
3.0,105.5,3.0,42.579337712087536,185
3.0,255.5,3.0,160.50545162080945,185
3.5,330.5,3.5,42.15447781671598,185
2.0,170.5,35.0,23.430749027719962,185
4.5,319.0,44.0,39.25557285278104,185
3.0,368.0,48.0,42.01190307520001,185
1.5,256.5,66.5,23.706539182259394,185
2.0,332.0,76.5,24.677925358506133,185
2.5,298.0,80.0,57.48912940721924,185
1.5,126.5,88.5,28.6705423736629,185
1.5,350.0,90.5,26.343879744638983,185
2.5,229.5,99.0,47.042533945356304,185
1.5,261.0,110.0,27.349588662354687,185
1.5,314.0,114.0,28.0178514522438,185
28.0,189.0,114.5,28.337254630609507,185
1.5,181.5,116.5,27.0,185
29.0,49.5,133.0,20.92844953645635,185
2.0,285.0,133.5,29.34280150224242,185
1.5,362.5,156.5,26.43860813280457,185
3.0,192.0,174.0,90.74690077352504,185
28.5,51.5,174.5,28.6705423736629,185
1.5,129.5,176.5,28.6705423736629,185
2.5,252.0,177.5,82.52272414311103,185
2.5,311.5,180.0,39.824615503479755,185
2.0,258.0,202.5,82.52272414311103,185
2.5,208.5,206.5,37.76241517699841,185
1.5,290.5,209.0,25.67099530598687,185
2.5,154.5,220.5,40.69397989875161,185
1.5,181.5,223.5,22.40535650240808,185
2.0,330.5,228.5,30.0,185
3.0,238.0,238.0,90.55937278934744,185
3.0,283.0,241.0,90.55937278934744,185
2.0,338.5,262.0,29.34280150224242,185
2.0,397.5,264.5,31.336879231984796,185
3.0,201.5,277.5,417.1582433561633,185
1.5,275.0,279.0,26.343879744638983,185
2.0,307.0,282.5,27.0,185
2.0,141.0,285.0,29.34280150224242,185
3.0,234.0,298.5,54.72659317004851,185
2.5,332.0,305.0,417.1582433561633,185
4.5,383.5,307.5,43.37049688440288,185
1.5,310.0,309.0,417.1582433561633,185
1.5,205.5,326.0,417.1582433561633,185
2.0,277.5,329.5,417.1582433561633,185
1.5,349.5,341.0,75.05997601918082,185
2.0,300.5,343.5,417.1582433561633,185
1.0,244.0,346.0,417.1582433561633,185
1.5,150.0,348.5,23.345235059857504,185
3.0,353.5,371.0,75.05997601918082,185
1.0,46.0,373.0,23.45207879911715,185
3.0,283.5,373.5,417.1582433561633,185
1.5,104.0,377.5,25.019992006393608,185
2.5,147.0,379.5,32.341923257592455,185
1.5,179.0,382.0,417.1582433561633,185
1.5,245.5,384.0,417.1582433561633,185
2.5,518.5,388.0,45.92385001282014,185
2.0,81.5,390.5,30.0,185
2.0,210.5,394.5,417.1582433561633,185
1.0,319.0,405.5,417.1582433561633,185
2.0,146.0,409.5,417.1582433561633,185
1.0,181.0,414.0,417.1582433561633,185
1.5,346.5,423.0,28.0178514522438,185
1.5,94.5,433.5,28.6705423736629,185
1.5,255.0,434.5,417.1582433561633,185
28.5,431.0,436.5,29.34280150224242,185
2.0,299.5,438.0,417.1582433561633,185
1.5,187.0,445.0,417.1582433561633,185
1.0,390.5,448.5,16.186414056238647,185
3.0,153.5,450.0,53.71219600798314,185
2.0,424.5,450.0,28.337254630609507,185
1.0,283.5,467.0,417.1582433561633,185
2.0,569.5,469.5,31.336879231984796,185
2.5,132.0,482.5,42.82522621072771,185
2.0,313.0,484.0,417.1582433561633,185
2.0,97.0,499.5,30.675723300355934,185
2.0,270.0,503.0,417.1582433561633,185
2.5,312.5,533.0,42.35563716909474,185
2.0,197.0,541.5,417.1582433561633,185
3.0,158.0,542.0,48.92851929090027,185
2.0,572.5,544.5,31.336879231984796,185
2.0,127.5,549.5,34.438350715445125,185
1.5,256.5,553.0,417.1582433561633,185
2.0,95.0,556.5,30.675723300355934,185
2.0,278.5,586.5,417.1582433561633,185
2.5,200.0,587.0,71.04927867332644,185
2.5,220.5,592.5,71.04927867332644,185
1.5,174.0,597.5,22.67156809750927,185
2.5,148.0,602.0,39.50949253027682,185
28.0,462.5,605.5,31.336879231984796,185
2.5,344.0,609.0,38.34057902536163,185
2.0,121.0,615.5,29.34280150224242,185
3.5,198.0,632.0,46.84015371452148,185
2.0,291.5,637.0,29.34280150224242,185
2.0,318.5,638.0,30.0,185
1.5,230.0,644.0,23.706539182259394,185
2.0,358.0,644.0,31.670175244226233,185
28.5,471.5,649.5,28.6705423736629,185
1.0,443.0,651.5,20.92844953645635,185
2.5,169.0,657.0,38.34057902536163,185
3.0,250.5,662.0,42.82522621072771,185
28.0,2.0,675.5,24.186773244895647,185
2.0,218.0,687.5,29.34280150224242,185
1.5,257.0,689.0,26.343879744638983,185
2.0,182.5,707.5,31.336879231984796,185
3.0,254.0,725.5,43.70354676682432,185
3.0,112.0,742.0,39.496835316262995,185
28.5,293.0,744.0,28.6705423736629,185
2.5,282.5,768.5,39.02563260217571,185
1.5,319.5,771.5,28.0178514522438,185
1.5,173.0,772.5,28.6705423736629,185
2.0,140.0,779.0,30.0,185
3.0,217.5,786.0,38.8329756778952,185
1.5,251.0,792.0,28.0178514522438,185
2.0,101.5,821.5,31.670175244226233,185
2.0,309.5,834.5,31.336879231984796,185
17.5,104.0,916.5,57.56735185849702,185
17.0,44.5,919.5,59.42221806698232,185
28.0,234.5,921.5,31.336879231984796,185
19.0,76.5,941.5,25.238858928247925,185
18.0,148.5,967.5,51.62363799656123,185
1.5,414.5,971.5,28.6705423736629,185
16.0,6.0,972.0,41.593268686170845,185
17.5,51.5,972.0,49.3254498205541,185
18.5,105.0,977.0,52.191953402799555,185
17.5,20.0,1004.0,55.29014378711634,185
16.5,163.5,1005.0,41.14608122288197,185
28.0,301.5,1011.5,31.336879231984796,185
18.0,127.5,1014.5,70.43436661176133,185
17.5,103.5,1021.5,70.43436661176133,185
18.5,43.5,1035.5,57.16642371182581,185
16.5,10.0,1045.5,27.874719729532707,185
18.0,154.0,1047.5,66.87301398920195,185
1.5,108.0,1053.0,22.67156809750927,185
5.0,598.5,1058.0,26.343879744638983,185
17.5,86.0,1071.0,46.238512086787566,185
17.5,125.5,1081.5,49.759421218498915,185
1.0,579.5,1086.5,16.186414056238647,185
18.0,22.5,1089.5,48.55924216871593,185
17.5,59.5,1104.0,46.238512086787566,185
28.5,425.5,1125.5,28.6705423736629,185
28.5,276.5,1154.5,28.6705423736629,185
27.5,2.5,1179.5,29.478805945967352,185
16.5,415.5,1195.5,19.05255888325765,185
28.5,106.5,1200.5,23.895606290697042,185
12.0,37.5,1211.0,15.033296378372908,185
1.5,253.5,1254.5,28.6705423736629,185
27.5,2.5,1329.5,29.017236257093817,185
19.0,46.0,1011.5,78.86063656856949,186
18.5,47.5,1001.5,71.8679344353238,187
16.0,98.5,1009.0,31.304951684997057,187
17.5,49.0,999.0,77.88452991448301,188
16.5,2.0,994.0,26.720778431774775,189
19.5,53.0,996.5,78.19846545808939,189
19.5,43.0,990.0,77.06490770772389,190
20.0,65.0,991.0,83.94045508573325,191
18.0,31.0,993.0,83.94045508573325,191
18.5,60.5,988.5,79.68688725254614,192
17.5,28.5,990.0,79.68688725254614,192
2.5,118.0,723.0,41.15823125451335,193
3.5,241.0,727.5,48.46648326421054,193
2.0,325.5,767.0,93.0,193
2.5,85.5,769.0,77.92945527847606,193
2.0,112.0,770.5,77.92945527847606,193
2.0,321.5,808.5,93.0,193
2.5,293.0,857.0,44.37341546466758,193
3.0,270.0,907.0,102.09799214480175,193
2.5,94.0,908.5,90.95603333479313,193
3.0,270.5,948.0,102.09799214480175,193
3.5,104.0,972.5,57.532599454570104,193
26.5,45.5,981.5,59.413803110051795,193
3.5,242.5,745.5,49.44694126030446,194
2.5,99.5,791.5,69.82836100038436,194
2.0,324.0,826.5,86.22064717919949,194
3.5,99.5,887.5,48.176757881783615,194
26.0,52.5,983.5,52.73518749374084,194
3.5,107.5,992.0,51.28352561983234,194
3.5,243.0,756.5,57.227615711297986,195
2.0,329.5,798.5,81.30805618141414,195
2.0,91.5,800.0,77.78817390837762,195
3.0,115.5,804.0,77.78817390837762,195
2.0,326.5,833.5,81.30805618141414,195
1.5,112.0,852.5,25.25866188063018,195
3.0,99.0,902.5,51.61395160225576,195
2.5,283.5,953.5,38.67815921162743,195
26.0,49.5,978.0,52.73518749374084,195
4.0,110.5,1007.5,59.67411499134277,195
3.5,243.5,766.5,59.89156868875618,196
2.5,86.5,819.0,80.86408349817613,196
2.0,325.5,853.5,86.93675862372602,196
2.5,113.0,867.5,38.535697735995385,196
3.5,100.0,916.5,60.61352984276695,196
3.0,281.5,960.0,66.1362230551458,196
26.0,50.0,972.5,52.03844732503075,196
2.5,113.0,1024.5,66.70082458260917,196
3.0,437.0,1389.5,29.899832775452108,196
2.5,330.0,824.5,89.15716460273958,197
1.5,88.0,826.0,98.812954616285,197
2.5,114.5,852.5,98.812954616285,197
2.0,327.0,863.0,89.15716460273958,197
2.5,305.0,916.0,33.36165463522455,197
1.5,109.0,929.5,95.89577675789482,197
2.0,89.0,955.0,95.89577675789482,197
25.5,41.0,965.0,54.08326913195984,197
4.0,282.5,971.0,77.70456872024965,197
1.5,111.5,982.0,95.89577675789482,197
2.5,116.0,1038.0,71.02816342831905,197
1.5,273.5,781.0,24.677925358506133,198
3.0,331.5,834.0,93.96275858019496,198
1.5,325.5,877.5,93.96275858019496,198
3.0,119.5,891.5,110.86027241532469,198
2.5,312.0,929.0,50.27922035990614,198
1.5,222.0,930.0,27.676705006196094,198
2.0,107.0,943.0,92.61209424259879,198
25.5,36.0,959.5,54.735728733616035,198
2.0,98.5,968.0,92.61209424259879,198
3.0,285.0,986.5,84.97646733066749,198
2.5,121.0,1037.0,73.55949972641196,198
3.0,121.5,1066.0,73.55949972641196,198
3.5,114.5,866.5,74.19568720619817,199
2.0,338.0,899.5,83.17451532771321,199
25.5,37.0,958.0,53.38539126015655,199
2.5,117.0,963.0,84.7938677028003,199
3.0,287.5,986.0,45.18849411078001,199
2.5,101.5,988.5,84.7938677028003,199
2.5,112.0,798.0,19.1049731745428,200
3.0,287.5,824.5,64.22616289332565,200
3.0,169.5,838.5,45.93473631142341,200
1.0,99.0,897.0,124.39051410778879,200
2.5,268.5,913.5,163.01226947687098,200
2.5,343.5,922.0,99.84988733093293,200
2.5,132.0,932.5,124.39051410778879,200
1.0,246.0,940.5,163.01226947687098,200
2.0,204.0,951.0,31.016124838541646,200
2.0,276.0,953.5,163.01226947687098,200
25.5,35.0,958.0,53.36665625650534,200
2.5,323.5,966.5,163.01226947687098,200
2.0,236.0,973.5,163.01226947687098,200
3.5,298.5,1008.0,60.440052945046304,200
1.5,100.5,1017.5,115.54220008291342,200
2.0,130.5,1044.0,115.54220008291342,200
3.0,296.0,841.5,62.65780079128216,201
3.5,178.0,851.0,53.03772242470448,201
2.5,353.5,938.5,100.84145972763385,201
3.0,146.0,953.5,123.8587905640936,201
25.5,34.5,956.0,52.69724850502159,201
3.0,258.5,962.0,129.94614268996213,201
2.0,220.5,968.0,129.94614268996213,201
3.0,336.0,984.5,48.46648326421054,201
1.0,123.0,1000.0,110.11357772772621,201
1.0,147.5,1003.0,110.11357772772621,201
4.0,307.0,1025.0,56.92099788303083,201
2.5,118.5,1035.5,110.11357772772621,201
2.5,301.0,860.5,67.74953874381728,202
3.0,185.5,876.0,61.09009739720506,202
2.5,358.0,908.0,105.24732775705044,202
1.0,124.5,912.0,117.72425408555367,202
1.0,153.0,917.0,117.72425408555367,202
1.5,117.5,941.0,117.72425408555367,202
1.5,283.0,949.5,188.76970095860193,202
2.5,357.0,955.5,105.24732775705044,202
26.0,32.0,956.0,53.36665625650534,202
3.0,150.0,975.0,117.72425408555367,202
2.5,222.5,990.0,188.76970095860193,202
2.5,337.5,1001.5,188.76970095860193,202
2.5,318.5,1043.0,71.62401831787993,202
2.0,115.5,1059.5,123.37341690980274,202
2.0,152.5,1084.0,123.37341690980274,202
3.0,307.5,881.0,61.032778078668514,203
2.0,369.5,925.0,95.25754563287887,203
26.0,31.5,953.0,52.01922721455981,203
2.0,159.0,953.5,100.74720839804942,203
2.5,289.5,974.0,129.20526305069774,203
2.5,368.0,975.0,95.25754563287887,203
2.5,156.0,995.0,100.74720839804942,203
1.0,258.5,1012.5,129.20526305069774,203
3.0,352.0,1021.5,64.63745044476924,203
2.0,290.5,1027.5,129.20526305069774,203
2.5,258.0,1034.0,129.20526305069774,203
2.0,138.0,1044.5,113.91663618629195,203
2.0,165.0,1045.5,113.91663618629195,203
3.0,326.5,1060.0,62.20128616033595,203
2.5,133.5,1077.5,113.91663618629195,203
2.0,375.5,946.5,91.98912979260103,204
26.5,30.0,950.5,55.39855593785816,204
3.0,161.0,972.5,79.8373346248483,204
2.5,130.5,976.0,79.8373346248483,204
2.5,374.0,988.5,91.98912979260103,204
3.0,293.0,991.0,102.17631819555841,204
2.5,162.0,1010.5,38.91015291668744,204
2.0,290.5,1025.0,102.17631819555841,204
3.0,360.5,1035.0,61.69278726074872,204
2.0,142.5,1060.5,118.17360111293893,204
2.0,169.5,1063.5,118.17360111293893,204
3.5,326.5,1080.5,67.21606950722423,204
2.0,137.0,1097.0,118.17360111293893,204
25.0,27.0,267.0,53.33854141237835,205
3.5,153.0,317.0,60.315835400000886,205
2.0,277.5,363.0,192.95854477063202,205
1.5,273.0,395.5,192.95854477063202,205
1.5,167.5,400.0,114.49454135459908,205
2.0,131.0,410.5,114.49454135459908,205
3.0,319.0,419.5,192.95854477063202,205
1.5,158.5,437.0,114.49454135459908,205
2.0,233.0,449.0,192.95854477063202,205
25.0,18.0,273.0,51.720402163943,206
3.0,135.0,343.0,55.57877292636101,206
2.0,250.5,385.0,155.502411556863,206
1.0,208.5,387.5,155.502411556863,206
2.0,257.0,416.5,155.502411556863,206
1.0,112.5,431.5,118.7981481337146,206
1.5,215.0,440.5,155.502411556863,206
2.5,303.5,448.0,75.02666192761077,206
2.0,140.5,471.0,118.7981481337146,206
3.5,216.0,474.0,155.502411556863,206
25.5,28.0,264.5,53.33854141237835,207
3.5,141.5,355.0,81.17881497040962,207
1.5,158.5,401.5,309.7870236146117,207
3.0,340.5,419.5,309.7870236146117,207
2.5,449.5,481.0,35.679125549822544,207
1.0,331.0,492.0,309.7870236146117,207
2.0,222.0,508.0,309.7870236146117,207
2.0,149.0,513.5,309.7870236146117,207
25.0,33.5,262.0,59.48949487094339,208
3.0,136.0,375.0,66.52818951391959,208
2.0,156.0,418.5,18.788294228055936,208
2.0,273.0,422.5,290.9793807127921,208
2.0,340.0,441.5,26.720778431774775,208
1.5,258.5,462.0,290.9793807127921,208
1.5,216.5,472.0,290.9793807127921,208
1.0,288.0,486.0,290.9793807127921,208
2.0,217.0,515.5,290.9793807127921,208
2.0,325.0,522.0,290.9793807127921,208
2.5,141.5,527.5,290.9793807127921,208
4.0,509.5,913.0,35.25620512760839,208
26.0,29.0,252.0,62.8728876384726,209
2.5,132.0,383.5,68.26419266350405,209
2.5,151.0,430.5,38.34057902536163,209
3.5,218.5,438.0,88.92131353055915,209
3.0,251.0,447.0,88.92131353055915,209
3.0,337.5,457.5,135.94851966829208,209
3.0,213.5,514.5,54.12947441089743,209
2.5,138.0,531.0,130.64838307457157,209
1.0,327.5,531.0,135.94851966829208,209
25.0,36.0,239.5,54.01851534427802,210
3.5,140.0,395.0,73.0,210
2.5,153.5,438.0,44.181444068749045,210
2.5,227.5,449.5,81.00617260431454,210
3.0,263.0,450.5,81.00617260431454,210
3.5,344.0,466.0,140.13208055259867,210
2.5,147.0,545.0,130.26895255585654,210
25.5,31.5,243.0,61.59545437773797,211
2.0,150.5,371.5,31.0322412983658,211
3.0,343.0,403.0,41.92851058647326,211
2.0,345.0,459.5,221.10630927225935,211
3.0,146.0,463.5,216.33538776631067,211
3.0,217.0,470.5,221.10630927225935,211
2.0,267.5,470.5,221.10630927225935,211
1.5,112.5,478.0,216.33538776631067,211
1.0,330.0,479.5,221.10630927225935,211
1.5,257.5,499.0,221.10630927225935,211
1.0,343.0,500.5,221.10630927225935,211
1.0,279.0,527.0,221.10630927225935,211
3.0,213.0,549.0,66.88796603276258,211
1.0,335.5,566.5,221.10630927225935,211
2.0,140.5,579.0,216.33538776631067,211
16.0,512.5,952.5,17.378147196982766,211
25.0,36.5,229.0,59.033888572581766,212
1.0,150.0,410.5,136.2240801033356,212
2.5,359.0,418.5,250.34576089880173,212
2.5,148.0,429.5,136.2240801033356,212
2.0,116.0,437.0,136.2240801033356,212
2.0,355.5,456.5,250.34576089880173,212
3.5,151.5,477.0,136.2240801033356,212
3.0,266.0,481.5,41.689327171351664,212
1.5,119.0,486.5,136.2240801033356,212
3.0,345.0,495.5,250.34576089880173,212
1.0,293.0,532.5,250.34576089880173,212
1.5,302.5,584.0,250.34576089880173,212
2.0,141.0,596.0,95.33624704172071,212
3.0,335.5,610.5,250.34576089880173,212
23.5,32.5,223.0,57.28001396647874,213
3.0,255.0,372.0,48.4458460551573,213
2.5,351.5,437.5,188.6001060445089,213
3.0,142.5,438.0,80.7093550959243,213
2.5,113.0,443.5,80.7093550959243,213
2.5,148.5,493.0,85.98837130682264,213
3.0,243.0,497.5,47.853944456021594,213
1.5,116.0,510.5,85.98837130682264,213
2.0,343.0,515.5,188.6001060445089,213
2.0,188.0,570.5,30.740852297878796,213
3.0,297.5,601.5,51.19570294468082,213
2.5,138.0,614.5,95.60857702110204,213
3.0,331.5,624.5,50.61620293937506,213
23.5,29.0,213.5,55.14526271584895,214
3.0,252.5,381.5,50.882216932834204,214
2.5,350.0,444.5,184.55622449540954,214
3.0,137.0,449.0,75.84194090343416,214
2.5,111.0,459.0,75.84194090343416,214
3.0,142.0,505.0,86.2670273047588,214
2.5,339.0,526.5,184.55622449540954,214
3.5,132.5,579.0,65.93178292750773,214
3.5,292.5,613.0,52.820450584977024,214
2.0,120.5,625.5,22.38302928559939,214
3.0,202.5,676.5,46.04345773288535,214
21.5,40.5,209.0,51.61395160225576,215
2.0,149.5,444.0,92.02716990106781,215
2.0,121.5,448.0,92.02716990106781,215
2.5,357.0,464.0,184.45053537466353,215
3.0,147.0,472.5,92.02716990106781,215
1.5,116.5,477.0,92.02716990106781,215
1.5,284.0,515.5,94.05317644821997,215
2.0,151.0,524.0,91.53141537199127,215
3.0,246.0,525.0,94.05317644821997,215
1.0,114.0,532.0,91.53141537199127,215
2.0,347.0,543.5,184.45053537466353,215
4.0,300.0,638.0,65.83312236253116,215
2.5,148.0,653.0,122.8576411950026,215
3.5,210.5,693.0,53.103672189407014,215
22.5,32.0,195.5,52.23983154643591,216
2.5,138.5,436.5,169.0266251216062,216
2.5,347.0,471.5,191.9479096004955,216
1.5,112.0,491.5,169.0266251216062,216
2.0,283.0,515.5,93.70699013414101,216
2.5,243.5,531.5,93.70699013414101,216
1.5,337.0,554.0,191.9479096004955,216
2.5,184.0,613.0,42.81354925721529,216
2.0,107.0,614.0,89.36442245099556,216
2.0,307.0,638.5,31.464265445104548,216
2.0,123.5,657.5,86.40023148117139,216
3.0,283.0,667.0,48.63126566315131,216
3.5,143.0,679.0,86.40023148117139,216
3.5,200.5,702.5,57.436921923097515,216
22.5,43.0,164.5,52.04805471869242,217
1.5,154.0,437.5,109.36635680134911,217
2.5,122.5,449.5,109.36635680134911,217
2.5,361.5,463.0,192.25503894566717,217
1.5,152.0,472.5,109.36635680134911,217
2.5,121.5,482.0,109.36635680134911,217
0.5,357.5,501.0,192.25503894566717,217
3.5,294.5,508.5,101.52339631828714,217
3.5,151.0,523.5,65.01538279515087,217
3.5,257.0,527.0,101.52339631828714,217
1.5,350.5,548.0,192.25503894566717,217
3.5,144.0,601.0,71.47027354082255,217
2.5,311.5,633.5,16.401219466856727,217
3.5,296.0,660.5,54.96362433464518,217
3.0,144.5,665.0,83.8212383587835,217
3.5,214.0,687.5,47.3392015141785,217
21.5,38.0,144.0,52.49761899362675,218
2.5,146.5,435.5,103.03882763308208,218
2.0,357.5,459.0,30.675723300355934,218
1.5,149.5,473.5,103.03882763308208,218
2.5,118.0,479.0,103.03882763308208,218
2.5,292.0,504.5,106.2214667569602,218
3.0,148.0,524.5,61.59545437773797,218
2.0,349.5,527.0,155.42844012599497,218
3.5,246.5,527.5,106.2214667569602,218
1.0,291.5,579.5,155.42844012599497,218
1.5,127.0,600.0,135.1887569289695,218
3.5,293.5,661.0,57.06137047074842,218
2.0,139.5,664.5,135.1887569289695,218
21.0,29.5,126.5,51.24451190127583,219
2.0,153.0,428.0,158.3445610054226,219
2.0,126.0,450.0,158.3445610054226,219
2.5,361.5,460.0,193.35201059208046,219
2.0,155.5,474.0,158.3445610054226,219
2.5,123.0,489.0,158.3445610054226,219
2.0,295.0,499.5,88.74119674649424,219
2.5,151.5,525.5,158.3445610054226,219
2.0,235.0,526.0,30.757112998459398,219
2.0,285.5,528.0,88.74119674649424,219
3.0,135.0,601.0,73.5187051028512,219
3.0,165.5,602.5,73.5187051028512,219
2.0,313.0,650.5,84.1486779456457,219
2.0,129.0,659.5,102.36210236215355,219
2.0,165.0,668.5,102.36210236215355,219
3.0,290.5,749.5,32.38826948140329,219
21.5,28.0,101.5,57.28001396647874,220
2.5,152.5,424.5,120.71039723238425,220
5.5,267.5,439.5,59.033888572581766,220
2.0,128.0,445.0,120.71039723238425,220
2.5,360.0,456.5,192.5123372669918,220
3.5,209.0,464.5,62.82515419798029,220
2.5,158.5,473.0,120.71039723238425,220
2.5,124.0,487.0,120.71039723238425,220
1.5,295.0,489.5,121.2270596855339,220
3.5,239.5,520.5,121.2270596855339,220
3.0,157.0,521.5,73.23933369440222,220
1.5,267.5,552.0,29.698484809834994,220
2.5,130.0,571.5,179.6914021315433,220
3.5,240.0,577.0,40.124805295477756,220
2.0,172.0,596.0,179.6914021315433,220
1.0,134.0,597.5,179.6914021315433,220
2.5,330.5,626.5,115.4816002660164,220
1.5,161.5,643.0,179.6914021315433,220
2.0,131.0,656.0,179.6914021315433,220
1.5,167.5,678.0,179.6914021315433,220
21.5,13.0,87.5,50.547007824400445,221
2.5,145.0,429.5,157.60076141948045,221
4.5,257.0,442.0,66.2872536767062,221
1.5,116.0,448.0,157.60076141948045,221
2.0,351.0,456.0,34.77067730142742,221
3.5,204.5,466.0,66.0,221
2.0,150.0,469.0,157.60076141948045,221
2.0,118.0,485.5,157.60076141948045,221
3.5,296.0,517.5,28.879058156387302,221
2.5,266.0,518.0,45.45327270945405,221
1.5,147.0,522.5,157.60076141948045,221
2.0,232.0,523.0,30.347981810987037,221
1.0,296.5,574.0,229.41665153166193,221
2.0,121.0,577.5,103.22790320451152,221
1.5,232.0,578.0,28.792360097775937,221
1.0,126.5,600.0,103.22790320451152,221
2.0,347.0,608.5,229.41665153166193,221
2.5,321.5,624.5,229.41665153166193,221
1.0,154.5,649.0,116.70047129296437,221
2.0,123.0,661.0,116.70047129296437,221
2.0,164.0,685.0,116.70047129296437,221
2.5,286.0,751.0,29.698484809834994,221
21.5,4.0,67.5,45.14421336118285,222
1.5,153.0,428.5,160.82599292402955,222
4.5,251.5,440.0,66.2117814289874,222
2.0,346.5,452.5,29.017236257093817,222
3.0,197.5,465.0,71.47027354082255,222
2.5,147.5,471.5,160.82599292402955,222
2.5,112.5,486.5,160.82599292402955,222
2.0,349.0,505.0,152.82342752340034,222
3.0,263.5,520.5,23.021728866442675,222
3.0,229.5,522.5,43.37049688440288,222
2.0,354.5,544.0,152.82342752340034,222
1.5,307.0,565.0,152.82342752340034,222
1.0,338.0,573.5,152.82342752340034,222
2.0,118.0,575.5,186.84217939212763,222
2.0,162.5,600.5,186.84217939212763,222
1.5,341.0,609.5,79.31582439841371,222
3.5,319.0,626.0,79.31582439841371,222
2.0,136.5,659.5,186.84217939212763,222
2.5,166.5,698.0,186.84217939212763,222
21.0,6.0,48.0,45.17742799230607,223
2.0,158.0,427.5,197.7725966861941,223
1.0,109.5,448.0,197.7725966861941,223
2.5,357.0,453.0,19.05255888325765,223
2.5,200.0,469.0,197.7725966861941,223
2.0,148.0,472.0,197.7725966861941,223
2.0,116.5,487.5,197.7725966861941,223
2.0,351.5,497.5,148.60686390607938,223
4.0,259.5,500.5,43.95452195167182,223
1.5,135.5,524.0,197.7725966861941,223
2.0,159.5,524.0,197.7725966861941,223
2.0,237.0,527.5,35.34119409414458,223
2.0,358.5,545.0,148.60686390607938,223
2.0,327.5,567.0,148.60686390607938,223
2.5,332.0,621.5,83.34866525625951,223
1.5,259.5,643.0,22.64950330581225,223
2.5,139.0,655.5,151.49257407543118,223
4.5,170.0,698.0,62.8728876384726,223
22.5,4.0,32.0,42.930175867331364,224
1.5,150.0,428.5,174.4849563716024,224
2.0,138.0,475.0,174.4849563716024,224
3.0,248.5,483.5,23.57965224510319,224
1.5,106.5,489.0,174.4849563716024,224
1.0,114.5,520.0,174.4849563716024,224
0.5,274.0,526.0,122.87391912037315,224
1.5,226.5,527.5,122.87391912037315,224
2.5,271.0,566.5,122.87391912037315,224
2.0,333.5,580.5,201.8638154796446,224
2.5,117.5,585.5,75.71657678474378,224
3.5,221.0,588.0,43.18564576337837,224
2.5,340.5,610.5,201.8638154796446,224
3.0,145.5,643.5,100.56838469419701,224
6.0,250.5,649.0,47.59201613716318,224
2.5,118.5,665.0,100.56838469419701,224
4.0,164.0,702.0,67.72739475278819,224
2.5,282.0,755.0,44.11349000022555,224
22.5,3.0,12.0,39.61060464067672,225
1.0,165.5,427.0,176.98022488402484,225
1.0,109.5,449.5,176.98022488402484,225
2.0,301.0,469.0,22.338307903688676,225
2.0,151.0,472.0,176.98022488402484,225
1.0,119.5,485.5,176.98022488402484,225
2.0,362.0,498.5,110.53958566956908,225
1.5,138.5,517.5,176.98022488402484,225
5.0,237.5,522.0,39.52214569073901,225
2.0,295.0,522.5,30.675723300355934,225
3.0,357.0,548.5,110.53958566956908,225
2.0,349.5,600.5,99.88493379884676,225
8.5,264.5,647.5,50.33885179461288,225
3.5,142.5,649.0,92.99462350050136,225
4.0,177.5,700.0,68.45436436049933,225
23.0,5.0,3.5,32.14031735997639,226
2.0,143.5,433.5,111.77208953938367,226
4.0,113.5,456.0,111.77208953938367,226
8.0,295.0,474.5,49.49747468305833,226
1.0,354.5,511.5,103.42630226397925,226
5.5,292.0,522.0,37.12142238654117,226
8.0,233.0,528.5,43.669211121796096,226
3.0,149.5,535.5,71.39327699440614,226
4.0,353.5,554.5,103.42630226397925,226
3.5,287.5,569.5,53.91660226683428,226
13.0,235.0,590.5,36.98648401781386,226
2.0,321.5,630.0,87.24104538575865,226
8.5,261.0,651.5,56.356011214421486,226
